"id","area","rainfall","runoff","evapotransmission","Manning_n_hillslope","channel_width","channel_depth"
"40018",118400000,2.41469840226822e-08,6.25844594594595e-09,1.78885380767362e-08,0.08119564120674,0.784201161054994,0.493176724210853
"40020",53700000,2.74743243407683e-08,1.50837988826816e-08,1.23905254580868e-08,0.0785775862068966,0.8199,0.508032514723456
"40021",32400000,2.46540073092477e-08,9.72222222222222e-09,1.49317850870255e-08,0.0660044039635672,0.511297481902659,0.370823020319459
"40022",72500000,2.30061816279098e-08,9.24137931034483e-09,1.3764802317565e-08,0.0554921890646906,0.74568563751758,0.476893536694413
"40023",58750000,2.42737398443236e-08,1.35148936170213e-08,1.07588462273023e-08,0.0466060514978459,0.811761833298413,0.504665174582656
"40024",25100000,2.74109464299476e-08,1.32669322709163e-08,1.41440141590313e-08,0.0774174504702822,0.525703046405478,0.37775589187937
"40025",45700000,2.61116992581235e-08,1.12910284463895e-08,1.4820670811734e-08,0.0854121485943775,0.654399905256717,0.437132472619366
"40027",19400000,2.05661320613133e-08,5.15463917525773e-09,1.54114928860556e-08,0.095873,0.288083494841339,0.252966591431896
"40029",69700000,2.2467469385934e-08,9.71305595408895e-09,1.2754413431845e-08,0.0772803935347857,0.74957088857559,0.478548609334783
"40033",49500000,2.73158795637166e-08,8.78787878787879e-09,1.85280007758378e-08,0.0574857400180126,0.600845766399331,0.412945674416293
"41001",16900000,2.54462311945063e-08,1.37869822485207e-08,1.16592489459856e-08,0.0542817817817818,0.439740369991203,0.335362997404671
"41002",18400000,2.63968998568166e-08,1.32065217391304e-08,1.31903781176862e-08,0.0864101016198813,0.449077724898486,0.340093705068986
"41003",134700000,2.57948097040201e-08,1.03266518188567e-08,1.54681578851634e-08,0.0580094453376206,1.07443944035948,0.608376194945023
"41004",395700000,2.63335219459959e-08,7.97068486226939e-09,1.83628370837265e-08,0.064499095659164,1.61789085973066,0.799252000448186
"41005",180900000,2.64602777676373e-08,1.22664455500276e-08,1.41938322176097e-08,0.0713681241184767,1.35705368316806,0.710857041405771
"41006",87800000,2.60800103027132e-08,1.30182232346241e-08,1.3061787068089e-08,0.0623898016429573,0.97396083237469,0.569829915781208
"41009",345800000,2.84883709138993e-08,1.2888953152111e-08,1.55994177617883e-08,0.0767478208596333,1.92326750531485,0.896900047410817
"41010",109100000,2.51293416404029e-08,1.06324472960587e-08,1.44968943443442e-08,0.0505763833199679,0.981177027859907,0.572641078101726
"41011",1.54e+08,2.91855279329269e-08,1.55584415584416e-08,1.36270863744853e-08,0.0712094188376754,1.41013854496642,0.729276311328343
"41012",93300000,2.62701440351752e-08,1.45016077170418e-08,1.17685363181334e-08,0.0656803844998498,1.05966179179963,0.602784997081704
"41013",14200000,2.60166323918925e-08,1.11267605633803e-08,1.48898718285122e-08,0.0524447223611806,0.36211533797949,0.294633549578387
"41014",3.79e+08,2.5509609105327e-08,1.49366754617414e-08,1.05729336435856e-08,0.0765515686077979,2.16752918803877,0.971316770552107
"41015",58300000,2.84883709138993e-08,8.62778730703259e-09,1.98605836068667e-08,0.0736765,0.646103910373556,0.433430195712098
"41016",18700000,2.70940568758442e-08,9.62566844919786e-09,1.74683884266463e-08,0.0608303321328531,0.386504566596567,0.307718781444096
"41017",30740000,2.50659637295822e-08,1.08002602472349e-08,1.42657034823473e-08,0.0659819277108434,0.524913108999956,0.377377378708174
"41018",66800000,2.59849434364822e-08,1.26796407185629e-08,1.33053027179193e-08,0.0777846894752684,0.838417012589797,0.515653107208562
"41019",1.39e+08,2.55729870161477e-08,1.26978417266187e-08,1.2875145289529e-08,0.0731606659312005,1.21029358628392,0.658634898941756
"41020",34600000,2.80764144935649e-08,1.38439306358382e-08,1.42324838577267e-08,0.0518974667067187,0.630501513876057,0.42642403313041
"41021",7100000,2.5509609105327e-08,1.29577464788732e-08,1.25518626264538e-08,0.059923,0.276319981181239,0.246032480233333
"41022",5.2e+07,2.71574347866649e-08,1.17115384615385e-08,1.54458963251264e-08,0.0997640516982266,0.710930298271216,0.461957759649852
"41023",87200000,2.92172168883373e-08,3.81880733944954e-09,2.53984095488877e-08,0.0831323132313231,0.525703046405478,0.37775589187937
"41024",22600000,2.72525016528959e-08,1.15929203539823e-08,1.56595812989136e-08,0.0870493595751328,0.466303873027021,0.348736121114499
"41025",91600000,2.57314317931994e-08,1.30676855895197e-08,1.26637462036797e-08,0.0953179132872735,0.99670228102478,0.578665893358077
"41026",36100000,2.69673010542028e-08,1.13296398891967e-08,1.56376611650061e-08,0.0755009034330456,0.582612812251842,0.404548819563774
"41027",37200000,2.87418825571821e-08,1.44354838709677e-08,1.43063986862143e-08,0.0718099819603127,0.667583385802852,0.442983888291597
"41028",2.4e+07,2.69039231433821e-08,1.14583333333333e-08,1.54455898100488e-08,0.0536968484242121,0.477732430341504,0.354411169267003
"41029",40800000,2.59532544810718e-08,1.11764705882353e-08,1.47767838928365e-08,0.0609021651964715,0.615178003507928,0.419486623309172
"41030",37200000,2.67137894109201e-08,1.10483870967742e-08,1.56654023141459e-08,0.0646214558616529,0.584035556280609,0.405207158918065
"41031",1e+06,NA,1.3e-08,NA,NA,0.103869981226531,0.128147740480781
"41033",2700000,3.0579841970982e-08,2.40740740740741e-08,6.50576789690797e-09,0.069537,0.232260338844151,0.219129553843104
"41034",41500000,2.95024174870303e-08,1.75903614457831e-09,2.7743381342452e-08,0.0733748374837484,0.246138645888857,0.227773986202777
"41035",53930000,2.58581876148408e-08,1.08103096606712e-08,1.50478779541695e-08,0.067329955858748,0.69558891811184,0.455287807887286
"41037",17300000,2.86468156909511e-08,6.76300578034682e-09,2.18838099106042e-08,0.0461977186311787,0.311609943679594,0.266558041934727
"42001",1.11e+08,2.59532544810718e-08,5.65765765765766e-09,2.02955968234142e-08,0.0655902360944378,0.721935168834432,0.466712805273798
"42003",98900000,2.70623679204339e-08,1.13953488372093e-08,1.56670190832245e-08,0.0995274527452745,0.967119934134335,0.567158537946456
"42004",1.04e+09,2.50342747741718e-08,1.0725e-08,1.43092747741718e-08,0.0556995596477182,3.04252178858262,1.21769927929156
"42005",53600000,2.44004956659649e-08,7.05223880597015e-09,1.73482568599948e-08,0.0416763323667633,0.560098328867352,0.39405826019265
"42006",72800000,2.83933040476683e-08,1.35989010989011e-08,1.47944029487672e-08,0.0486273627362736,0.906433555204131,0.543177243909865
"42007",5.7e+07,2.71574347866649e-08,2.79298245614035e-08,-7.72389774738629e-10,0.0496854967948718,1.14944953434242,0.636371698228726
"42008",75100000,2.80447255381545e-08,8.96138482023968e-09,1.90833407179148e-08,0.0510595,0.74735321836465,0.477604258366994
"42009",71200000,2.59532544810718e-08,8.23033707865168e-09,1.77229174024201e-08,0.0543853155946784,0.697376301576129,0.456067411820653
"42010",3.6e+08,2.6428588812227e-08,1.53861111111111e-08,1.10424777011159e-08,0.0552726363181591,2.14404580618046,0.964288433127483
"42011",56600000,2.65553446338683e-08,8.76325088339223e-09,1.77920937504761e-08,0.0561214485794318,0.641592406438854,0.431410185455164
"42012",1.85e+08,2.4495562532196e-08,9.98918918918919e-09,1.45063733430068e-08,0.0571139797858501,1.23842400170539,0.668801375923154
"42014",104700000,2.6523655678458e-08,9.58930276981853e-09,1.69343529086395e-08,0.0744365421216067,0.912820181634915,0.545725699925139
"42015",52700000,2.50025858187615e-08,2.10626185958254e-09,2.28963239591789e-08,0.0598754875487549,0.303514795356009,0.261921306586941
"42016",236800000,2.68722341879718e-08,1.81123310810811e-08,8.7599031068907e-09,0.0516498249124562,1.88667198235411,0.885486309642939
"42017",1.7e+07,2.48758299971201e-08,1.4e-08,1.08758299971201e-08,0.113705,0.444433569839183,0.337744916693391
"42018",43300000,2.49392079079408e-08,7.04387990762125e-09,1.78953280003196e-08,0.0856263769276988,0.50311619433288,0.366856694600958
"42019",1.6e+07,2.51293416404029e-08,1.29375e-08,1.21918416404029e-08,0.1206135,0.414479971771858,0.322393752633689
"42020",1.9e+07,2.47807631308891e-08,1.77368421052632e-08,7.04392102562592e-09,0.0785290581162325,0.528850996973628,0.379262411876642
"42023",4.15e+08,2.62384550797649e-08,1.42024096385542e-08,1.20360454412107e-08,0.0584032225780624,2.211685866935,0.984464090711454
"42024",4.53e+08,2.53828532836856e-08,1.24194260485651e-08,1.29634272351205e-08,0.0529869934967484,2.16081825843822,0.969310859310218
"42025",54500000,2.86468156909511e-08,1.52293577981651e-09,2.71238799111345e-08,0.0751735173517352,0.262456554499978,0.237732851594289
"42026",61100000,2.44004956659649e-08,9.42716857610475e-09,1.49733270898602e-08,0.0417396739673967,0.691400387619214,0.453458273425315
"42027",122300000,2.47173852200684e-08,8.82256745707277e-09,1.58948177629956e-08,0.049936,0.94630056483128,0.558989500364422
"42029",978420000,2.50342747741718e-08,1.23280390834202e-08,1.27062356907516e-08,0.0550230877333869,3.16393854270275,1.24988371712964
"42030",27440000,2.99143739073648e-08,6.4868804664723e-09,2.34274934408925e-08,0.0494473894778956,0.384351321059262,0.306574834894631
"43001",1649800000,2.56680538823787e-08,1.21566250454601e-08,1.35114288369187e-08,0.0495894736842105,4.07981563014801,1.48073704812124
"43003",1477800000,2.55729870161477e-08,1.06888618216267e-08,1.48841251945209e-08,0.0480622560304274,3.62069497693468,1.36745237742555
"43004",163600000,2.43371177551443e-08,4.7921760391198e-09,1.95449417160245e-08,0.0486115,0.80663378555575,0.502537555834371
"43005",323700000,2.3576582825296e-08,1.08897126969416e-08,1.26868701283544e-08,0.0430664199259778,1.71040098368774,0.829435990331552
"43006",220600000,2.77278359840511e-08,1.30553037171351e-08,1.4672532266916e-08,0.0560159382518043,1.54601826638627,0.775402740378834
"43007",1.073e+09,2.72841906083063e-08,1.28769804287046e-08,1.44072101796017e-08,0.0508690428514217,3.38629863671236,1.30777918726217
"43008",445400000,2.63018329905856e-08,9.01661427929951e-09,1.72852187112861e-08,0.0464167000400481,1.82564036326983,0.866285550147248
"43009",523100000,2.69039231433821e-08,1.27069393997324e-08,1.41969837436498e-08,0.0456560904814333,2.34871984004053,1.02471964424479
"43010",9.4e+07,2.763276911782e-08,1.19148936170213e-08,1.57178755007988e-08,0.0509282784835451,0.964111777751937,0.56598185710177
"43011",1.09e+08,2.74743243407683e-08,6.96330275229358e-09,2.05110215884747e-08,0.0412642528505701,0.793668721192917,0.497138152745942
"43012",112400000,2.93122837545683e-08,9.83985765124555e-09,1.94724261033227e-08,0.0545219482862297,0.958067130215832,0.563613704479412
"43013",12400000,2.47807631308891e-08,9.2741935483871e-09,1.5506569582502e-08,0.0801573338695084,0.308935130731356,0.265030455144638
"43014",85780000,2.40519171564512e-08,9.62928421543483e-09,1.44226329410163e-08,0.0438950055049545,0.827958178895528,0.511355798191747
"43017",84600000,2.3576582825296e-08,8.17966903073286e-09,1.53969137945631e-08,0.038409022706812,0.757829355462033,0.48205715548988
"43018",176500000,2.72525016528959e-08,1.13484419263456e-08,1.59040597265503e-08,0.0503092164515161,1.28931445466186,0.68700012915747
"43019",29100000,2.79813476273338e-08,1.90378006872852e-08,8.9435469400486e-09,0.0426733019905972,0.678068015762431,0.447609975987452
"43021",1.706e+09,2.56680538823787e-08,1.17508792497069e-08,1.39171746326718e-08,0.0504086032287175,4.07890013202089,1.48051552459805
"43022",143300000,2.60483213473028e-08,1.22400558269365e-08,1.38082655203663e-08,0.0766386049308479,1.20651623859772,0.657263777662034
"43023",106600000,2.74743243407683e-08,1.23733583489681e-08,1.51009659918002e-08,0.0412017403480696,1.04626277722186,0.597692905389784
"43024",254800000,2.76644580732304e-08,9.80376766091052e-09,1.78606904123199e-08,0.0498888777655421,1.4398411919375,0.739481500219202
"43025",17150000,2.70623679204339e-08,1.36443148688047e-08,1.34180530516292e-08,0.0701985992996498,0.440683008521999,0.335842088052323
"43027",36160000,2.77912138948718e-08,1.49336283185841e-08,1.28575855762877e-08,0.0538605884707766,0.669445546702643,0.443807280313267
"43028",69700000,2.55729870161477e-08,6.0832137733142e-09,1.94897732428335e-08,0.0392990700929907,0.593200222521873,0.409435147210097
"43029",50040000,3.06749088372131e-08,6.1550759392486e-09,2.45198328979645e-08,0.0391637473726354,0.505584481565643,0.368055581209813
"44001",414400000,3.06749088372131e-08,1.61679536679537e-08,1.45069551692594e-08,0.0508363381410256,2.35806503303026,1.02743597890644
"44002",183100000,2.98509959965441e-08,1.36646641179683e-08,1.61863318785758e-08,0.0492721899418954,1.44099352600905,0.739875995626235
"44003",49100000,2.92805947991579e-08,1.18329938900204e-08,1.74476009091376e-08,0.0521212121212121,0.694394773165812,0.454766584984115
"44004",2.06e+08,3.20058449644475e-08,1.56407766990291e-08,1.63650682654184e-08,0.0458529264632316,1.63523865597655,0.804955145707513
"44006",12400000,3.26396240726544e-08,1.58064516129032e-08,1.68331724597512e-08,0.0464898510148985,0.403316892777875,0.316578822479222
"44008",19900000,3.20692228752682e-08,5.52763819095477e-09,2.65415846843134e-08,0.0468506850685069,0.302144518401377,0.261132382209922
"44009",7e+06,2.83299261368476e-08,4.87142857142857e-08,-2.03843595774381e-08,0.0414374369323915,0.53198032012472,0.380757057516087
"44011",48500000,2.92805947991579e-08,1.41855670103093e-08,1.50950277888487e-08,0.0521212121212121,0.755635922915262,0.481126540906189
"44012",21500000,3.20058449644475e-08,7.86046511627907e-09,2.41453798481685e-08,0.044537,0.374508543293741,0.301318227345499
"44013",34800000,3.17523333211648e-08,5.11494252873563e-09,2.66373907924291e-08,0.0427272727272727,0.384351321059262,0.306574834894631
"44014",1.12e+08,3.07065977926234e-08,1.16428571428571e-08,1.90637406497663e-08,0.0430665332666333,1.04029658463344,0.595418557269672
"44015",11800000,3.26396240726544e-08,1.71186440677966e-08,1.55209800048578e-08,0.0431288644616744,0.40944357608833,0.319776804810123
"45001",600900000,3.95795053075198e-08,2.690963554668e-08,1.26698697608398e-08,0.051984859119623,3.6633075996973,1.37816063954191
"45002",421700000,4.31286683134783e-08,3.02323926962295e-08,1.28962756172488e-08,0.0507413914265636,3.25279308118423,1.27317629108161
"45003",226100000,3.07699757034441e-08,1.67138434321097e-08,1.40561322713344e-08,0.0509245547328397,1.77095213345816,0.848897913724791
"45004",288500000,3.1498821677882e-08,1.83882149046794e-08,1.31106067732026e-08,0.0476775710284114,2.0982685493044,0.950513519460097
"45005",202500000,3.07699757034441e-08,1.59012345679012e-08,1.48687411355429e-08,0.0521355677838919,1.63473105433279,0.804788557303396
"45006",20400000,4.49983166826886e-08,3.40196078431373e-08,1.09787088395514e-08,0.0423795,0.758923694451557,0.482521118389827
"45007",1191300000,3.45409613972751e-08,2.10920842776798e-08,1.34488771195952e-08,0.052557603686636,4.56655504368446,1.59628358925817
"45008",104200000,3.29565136267578e-08,2.04702495201535e-08,1.24862641066043e-08,0.0512668800640192,1.33049670912784,0.701552409818785
"45009",159700000,4.35723136892231e-08,2.81026925485285e-08,1.54696211406946e-08,0.0497472960679268,1.9299444157799,0.89897466317936
"45010",5e+07,4.00548396386749e-08,2.204e-08,1.80148396386749e-08,0.0473386013841545,0.956333070640141,0.562933421736851
"45011",1.28e+08,5.03854391024471e-08,4.0734375e-08,9.6510641024471e-09,0.0442445,2.08019424429547,0.945047225041205
"45012",261600000,2.88052604680028e-08,1.41819571865443e-08,1.46233032814584e-08,0.0517098290170983,1.75470992189592,0.843699526710962
"45013",34400000,2.92172168883373e-08,1.28197674418605e-08,1.63974494464768e-08,0.0472098839535814,0.604975339166813,0.414835612300603
"45816",6700000,3.83436360465163e-08,NA,NA,0.0478472847284729,NA,NA
"45817",1900000,3.82485691802853e-08,NA,NA,0.0357609239076093,NA,NA
"45818",9920000,4.02766623265473e-08,NA,NA,0.0403935,NA,NA
"46002",3.81e+08,3.89774151547232e-08,2.43464566929134e-08,1.46309584618098e-08,0.0703397133981361,2.77458955451072,1.14511758052132
"46003",247600000,5.61211400317194e-08,4.59410339256866e-08,1.01801061060328e-08,0.0538724362181091,3.0725154800261,1.22568904383755
"46005",21500000,6.63883615846709e-08,5.91627906976744e-08,7.22557088699645e-09,0.0371515,1.02745292446905,0.590507665132513
"46006",43500000,5.43148695733298e-08,4.51724137931034e-08,9.14245578022631e-09,0.0490313062612523,1.27702574954462,0.682627877928948
"46007",47900000,6.29659544003537e-08,5.53027139874739e-08,7.66324041287980e-09,0.0377635,1.48272071847668,0.754091111388678
"46008",102300000,4.91178808860333e-08,3.6099706744868e-08,1.30181741411653e-08,0.049968443197756,1.75068508104685,0.842408883829005
"46013",86950000,4.29702235364266e-08,2.93271995399655e-08,1.36430239964611e-08,0.0735818581858186,1.45475033940536,0.744577478385743
"46014",232280000,3.89140372439025e-08,2.35534699500603e-08,1.53605672938423e-08,0.0668547497241448,2.13084438451052,0.960326117999068
"47001",916900000,3.85020808235681e-08,2.48860290107973e-08,1.36160518127708e-08,0.0501174580865375,4.35168213200367,1.54580851127325
"47002",232100000,3.63155429002543e-08,2.51486428263679e-08,1.11669000738864e-08,0.0493161322645291,2.20096544202766,0.981280269714123
"47003",205900000,4.89277471535713e-08,2.81641573579407e-08,2.07635897956305e-08,0.0471850295206645,2.19378938802247,0.979146190394399
"47004",135500000,4.50933835489196e-08,3.30848708487085e-08,1.20085127002111e-08,0.0545534106821364,1.92886905802338,0.898640695296936
"47005",120700000,3.79950575370026e-08,2.46975973487987e-08,1.32974601882039e-08,0.0430025,1.57289367123147,0.784363112030744
"47006",222900000,3.89140372439025e-08,2.31269627635711e-08,1.57870744803314e-08,0.0531341240875912,2.06839134474113,0.941469074482172
"47007",54900000,4.5220139370561e-08,3.16211293260474e-08,1.35990100445137e-08,0.0531947088886662,1.200309483425,0.655007705753993
"47008",112700000,3.62521649894336e-08,2.04614019520852e-08,1.57907630373485e-08,0.0526850426034288,1.38340081899643,0.720028361312083
"47009",37200000,4.04351071035991e-08,2.68279569892473e-08,1.36071501143517e-08,0.0475255102040816,0.91008854404393,0.544636424174949
"47010",76700000,3.74246563396164e-08,2.23076923076923e-08,1.51169640319241e-08,0.0443529411764706,1.1916353599151,0.651848252299805
"47011",79200000,5.12410408985264e-08,3.23106060606061e-08,1.89304348379203e-08,0.0519740692160226,1.45731528469306,0.74545242334862
"47013",16200000,5.34275788218401e-08,3.46296296296296e-08,1.87979491922105e-08,0.0632303230323032,0.682338391855537,0.44948733158968
"47014",44600000,5.27621107582229e-08,4.25784753363229e-08,1.01836354219e-08,0.0454629537046295,1.2553963433912,0.674898024924192
"47015",197300000,4.92763256630851e-08,3.50278763304612e-08,1.42484493326238e-08,0.0459227768330499,2.39490793789657,1.03811021997227
"47016",20500000,4.06886187468818e-08,2.61463414634146e-08,1.45422772834672e-08,0.0404705,0.666961510133831,0.442708742948579
"47017",31100000,3.63155429002543e-08,2.36012861736334e-08,1.27142567266209e-08,0.0618813894690557,0.780488317657606,0.491618845117413
"47018",57600000,3.68542551422302e-08,2.35590277777778e-08,1.32952273644524e-08,0.051217730638383,1.0612270242507,0.603378435808144
"47019",470300000,3.69810109638715e-08,2.31660642143313e-08,1.38149467495403e-08,0.0487150865952548,3.00699007231484,1.20820022926499
"47020",1.05e+08,4.52835172813817e-08,3.26952380952381e-08,1.25882791861436e-08,0.044657,1.68793329044723,0.82215639031851
"47021",33430000,4.11322641226266e-08,2.58450493568651e-08,1.52872147657615e-08,0.0517995,0.84678907881479,0.519080143993601
"47022",15720000,4.44596044407128e-08,3.40966921119593e-08,1.03629123287535e-08,0.0635853066180935,0.666961510133831,0.442708742948579
"47023",49070000,3.85654587343888e-08,NA,NA,0.0445188136790074,NA,NA
"47024",95630000,5.27937997136332e-08,4.41284115863223e-08,8.66538812731097e-09,0.0388034017008504,1.87143437501826,0.880712146288166
"47025",11310000,3.77098569383095e-08,2.44031830238727e-08,1.33066739144368e-08,0.0564161416141614,0.478600246552381,0.354840238898191
"48001",36800000,5.18748200067333e-08,3.82336956521739e-08,1.36411243545594e-08,0.0429248349415947,1.08060115074897,0.610699927008065
"48003",8.7e+07,3.83753250019267e-08,2.3264367816092e-08,1.51109571858347e-08,0.0572536624523379,1.29605559448659,0.689392686232493
"48004",25300000,4.57905405679472e-08,3.43873517786561e-08,1.14031887892911e-08,0.0430684337835114,0.849724231736391,0.520278947660122
"48005",19100000,3.48578509513785e-08,1.99476439790576e-08,1.49102069723209e-08,0.0512443755624438,0.56231654875168,0.395097996569173
"48006",37500000,3.8311947091106e-08,2.72266666666667e-08,1.10852804244393e-08,0.0493889388938894,0.920515801602558,0.54878860226261
"48007",26500000,4.10055083009852e-08,1.9622641509434e-08,2.13828667915513e-08,0.0484186575654153,0.656931442389539,0.438259107686207
"48008",29900000,4.03083512819577e-08,2.77257525083612e-08,1.25825987735965e-08,0.0644237544036236,0.829460372169762,0.511974125031336
"48009",22700000,4.78820116250299e-08,3.17621145374449e-08,1.6119897087585e-08,0.0447423406503111,0.773545758827492,0.488699157720447
"48010",39100000,4.19878659187059e-08,2.71867007672634e-08,1.48011651514425e-08,0.0490678474932453,0.939258230200832,0.556212729329582
"48011",169100000,4.54736510138438e-08,2.7906564163217e-08,1.75670868506267e-08,0.0552589928057554,1.97898893352136,0.914140944295305
"48012",65070000,3.95478163521094e-08,2.57261410788382e-08,1.38216752732712e-08,0.0597216919521752,1.17868051396466,0.647115278182746
"48801",26530000,4.01182175494956e-08,1.76027139087825e-08,2.25155036407131e-08,0.0453140628125625,0.622553698085555,0.422832923405468
"48803",33620000,3.67908772314095e-08,2.49553837001785e-08,1.1835493531231e-08,0.0561960548713327,0.834448152373771,0.51402450383946
"49001",208800000,4.23998223390404e-08,2.85536398467433e-08,1.38461824922971e-08,0.0519327646763673,2.22440756202635,0.988235595608586
"49002",47600000,3.40973160215302e-08,2.10084033613445e-08,1.30889126601857e-08,0.0455179143314652,0.911,0.545
"49003",21500000,5.15896194080402e-08,3.56279069767442e-08,1.5961712431296e-08,0.0415068493150685,0.797320190387776,0.498661790586426
"49004",4.1e+07,3.31466473592199e-08,1.78292682926829e-08,1.5317379066537e-08,0.0450800320128051,0.778891681172678,0.490948150089398
"49005",16080000,3.30832694483992e-08,1.93407960199005e-08,1.37424734284987e-08,0.0528252825282528,0.508040776906736,0.369246707898896
"49006",12860000,4.49349387718679e-08,3.31259720062208e-08,1.18089667656471e-08,0.042142,0.594597633698622,0.41007790359844
"49007",NA,NA,NA,NA,NA,1.93831173112067,0.901571138522957
"49008",NA,NA,NA,NA,NA,0.428266903927913,0.329503925982682
"50001",826200000,3.65373655881267e-08,2.19547325102881e-08,1.45826330778387e-08,0.0499174669867947,3.87994033704128,1.43197119694802
"50002",6.63e+08,3.75197232058474e-08,2.37993966817496e-08,1.37203265240978e-08,0.0520864605223657,3.61874611695819,1.36696164063695
"50003",15600000,5.76422098914159e-08,4.57692307692308e-08,1.18729791221851e-08,0.0367761776177618,0.769781523550676,0.487112460974555
"50005",13300000,6.53426260561295e-08,5.4812030075188e-08,1.05305959809415e-08,0.031156,0.777825436071616,0.4905
"50006",327500000,4.13857757659094e-08,2.74503816793893e-08,1.39353940865201e-08,0.0489398939893989,2.73148124467293,1.13322565918858
"50007",71400000,3.88189703776715e-08,2.57843137254902e-08,1.30346566521813e-08,0.0473386693346673,1.23607627636809,0.667955861272095
"50008",71100000,3.77732348491301e-08,2.34317862165963e-08,1.43414486325338e-08,0.0527442931517821,1.17586070008313,0.646082782965651
"50009",20200000,3.78999906707715e-08,2.53960396039604e-08,1.25039510668111e-08,0.0467868934467234,0.652494806875886,0.436283669566038
"50010",257800000,3.90091041101336e-08,2.73933281613654e-08,1.16157759487682e-08,0.0518992597038816,2.42093000766234,1.04561644900875
"50011",82100000,4.78503226696196e-08,3.22289890377588e-08,1.56213336318607e-08,0.0514308633309937,1.48188088792588,0.753806333751556
"50012",53700000,4.17026653200128e-08,2.95344506517691e-08,1.21682146682437e-08,0.0486938693869387,1.1472814414955,0.63557122983891
"50013",17600000,5.39029131529953e-08,3.96590909090909e-08,1.42438222439044e-08,0.039065,0.761107652044046,0.483446376875113
"50014",79600000,4.25265781606818e-08,3.10050251256281e-08,1.15215530350536e-08,0.0490053063676412,1.43116911229945,0.736509275619152
"51001",75800000,2.88686383788235e-08,1.37203166226913e-08,1.51483217561322e-08,0.0533326657320248,0.929041355376605,0.552171875081997
"51002",20800000,4.7058098784361e-08,2.30769230769231e-08,2.39811757074379e-08,0.0575521042084168,0.631159314278099,0.426720572887406
"51003",36300000,3.6473987677306e-08,2.41322314049587e-08,1.23417562723474e-08,0.0690345,0.852649280771408,0.52147225217893
"52001",18200000,3.07065977926234e-08,3.02747252747253e-08,4.31872517898145e-10,0.0559019098090191,0.676229599322597,0.446800552926568
"52002",30300000,3.01995745060579e-08,1.31023102310231e-08,1.70972642750348e-08,0.0478094222763732,0.574002297033731,0.400553014512112
"52003",87800000,2.69673010542028e-08,1.2870159453303e-08,1.40971416008999e-08,0.0478399078894674,0.968406283540126,0.567661338332075
"52004",90100000,2.82348592706166e-08,1.54384017758047e-08,1.27964574948119e-08,0.0477038820343064,1.07443944035948,0.608376194945023
"52005",2.02e+08,3.05481530155717e-08,1.48712871287129e-08,1.56768658868588e-08,0.0502598314606742,1.57894986747522,0.786375205563967
"52006",213100000,2.74109464299476e-08,1.19099014547161e-08,1.55010449752315e-08,0.0531757502760213,1.45132336093649,0.743407676807432
"52007",74800000,2.80764144935649e-08,1.55614973262032e-08,1.25149171673617e-08,0.0501210484193678,0.982867256550955,0.573298531122427
"52008",18100000,3.78683017153612e-08,1.77900552486188e-08,2.00782464667424e-08,0.050361581920904,0.516947349350009,0.373549758099878
"52009",59600000,3.08650425696751e-08,1.8238255033557e-08,1.26267875361181e-08,0.0543848769753951,0.949802151503143,0.560367600241317
"52010",135200000,2.7442635385358e-08,1.43121301775148e-08,1.31305052078432e-08,0.0437954158742869,1.26723996740949,0.679136114165439
"52011",82400000,2.2657603118396e-08,9.87864077669903e-09,1.2778962341697e-08,0.0473929785957191,0.82192195128248,0.50886740942958
"52014",57200000,3.48578509513785e-08,1.75e-08,1.73578509513785e-08,0.0513265100332762,0.911455386181902,0.545181606144731
"52015",23300000,2.87101936017717e-08,1.21030042918455e-08,1.66071893099263e-08,0.0610622415010592,0.483774453645498,0.357393134146249
"52016",15700000,2.95974843532614e-08,1.35668789808917e-08,1.60306053723697e-08,0.0898838955059554,0.42044401886577,0.325479047780539
"52017",66600000,3.11185542129579e-08,1.17567567567568e-08,1.93617974562011e-08,0.0525477937377286,0.806119186597119,0.502323800999636
"52020",16400000,3.01045076398269e-08,1.53048780487805e-08,1.47996295910464e-08,0.064665664160401,0.456410090817458,0.343785648402148
"52025",27800000,3.19741560090372e-08,1.87769784172662e-08,1.3197177591771e-08,0.0534195,0.658193559676787,0.438820259525366
"52026",5120000,3.18790891428062e-08,2.890625e-08,2.97283914280615e-09,0.041028,0.350468697603652,0.288281699761834
"53001",665600000,2.41786729780925e-08,1.00706129807692e-08,1.41080599973233e-08,0.0475545764069698,2.3585928989548,1.02758930467784
"53002",157700000,2.2562536252165e-08,9.00443880786303e-09,1.3558097444302e-08,0.0462000800720649,1.08558178871976,0.612575021214754
"53003",1.595e+09,2.59215655256615e-08,1.28313479623824e-08,1.3090217563279e-08,0.0507448407132839,4.12130600489699,1.49075917939327
"53004",129500000,3.12769989900096e-08,9.22007722007722e-09,2.20569217699324e-08,0.0446353734439834,0.995452497108727,0.578182058773489
"53005",147400000,3.0579841970982e-08,1.55088195386703e-08,1.50710224323118e-08,0.0517480488292976,1.37738861836448,0.717940705752567
"53006",148900000,2.50976526849925e-08,1.17125587642713e-08,1.33850939207212e-08,0.069334735998397,1.20307199452069,0.656012320373903
"53007",261600000,3.0579841970982e-08,1.44915902140673e-08,1.60882517569148e-08,0.0546728549924737,1.77376168382339,0.849795506689223
