"","id","name","AREA","BFI","GDF","QMED","RMED","SAAR","RGRAD","R2","years","no_groundwater_index"
"797",39135,"Quaggy at Chinbrook Meadows",14.5,0.45,0.059,NA,28.55,1.88975276512687,0.0171817563178162,0.458878288746763,24,0.663301832912785
"798",39137,"Yeading West at Gutteridge Wood",21.1,0.29,0.151,NA,26.85,1.82895251236058,0.0778874816600014,0.613074730103276,24,0.583331095819642
"799",39138,"Loddon at Twyford",751.8,0.7,6.364,NA,29,2.02019902855112,0.684419610144286,0.223648656187195,19,0.362400608005605
"800",39140,"Ray at Islip",290.1,0.44,2.073,NA,25.4,1.8010951150486,0.168716312249548,0.0784028000693823,23,0.698363261785788
"801",39141,"Wey at Guildford",689.6,0.67,6.247,NA,32.25,2.44985182321866,0.745122413668008,0.297702745121082,22,0.184654425041327
"802",39142,"Windrush at Bourton on the Water",65.5,0.94,0.752,NA,35,2.39561953980559,0.0189559853819077,0.16915161662154,23,0.00212385822689827
"803",39143,"Dikler at Bourton on the Water",90.7,0.83,0.961,NA,34.6,2.25914851728805,0.0479448008137381,0.171588551922435,23,0.182923759688348
"804",39144,"Sor at Bodicote",87.7,0.75,0.677,NA,29.2,1.87772259236826,0.0943142631195981,0.247244218037857,23,0.943177965342056
"805",39145,"Yeading Brook East at Western Avenue A40",9.62,0.25,0.057,NA,27.5,1.78409026531961,0.0290112961169555,0.680487435685523,29,1
"806",39146,"Mill Brook at Blewbury",2,0.96,0.111,NA,28.35,1.95517330240948,0.0018746352854436,0.05301846634236,22,0
"807",39147,"Wendover Springs at Wendover",9.5,0.96,0.082,NA,32.55,2.07464576737427,0.000685768672449204,0.0169704250144326,50,0
"808",39148,"Thames at Maidenhead",6910,0.72,49.448,NA,22.9,1.82551440329218,3.03123246766386,0.115147626793694,2,0.401973446409854
"809",39866,"Jubilee River at Taplow",6908.94,0.71,11.098,NA,NA,NA,NA,NA,NA,0.402054245929458
"810",40001,"Medway at Weir Wood Reservoir",26.9,0.43,0.166,NA,34.9,2.43613231552163,0.0354596716375451,0.0887212661657804,15,0.414462642011355
"811",40002,"Darwell at Darwell Reservoir",9.6,0.41,0.02,NA,38.05,2.47172314347513,0.0145876056260925,0.0410525391839709,20,0.206353110396046
"812",40003,"Medway at Teston / East Farleigh",1256.1,0.4,11.1,131.004,30.1,2.10132755229751,3.12166118091901,0.300429145745976,62,0.523421817139084
"813",40004,"Rother at Udiam",206,0.31,2.446,43.412,34.55,2.42811555423418,0.779155965960661,0.313279848201783,56,0.4423793552029
"814",40005,"Beult at Stilebridge",277.1,0.23,2.079,37.911,28.7,1.93842990481471,0.779653813809323,0.237745116386468,60,0.798986322985012
"815",40006,"Bourne at Hadlow",50.3,0.59,0.324,NA,31.7,2.00270244865348,0.0769463978889914,0.205006501005567,55,0.389109705614681
"816",40007,"Medway at Chafford / Colliers Land Bridge",255.1,0.46,2.932,49.3,34.2,2.36868155516235,0.781001188182112,0.32744219132145,58,0.239833192446619
"817",40008,"Great Stour at Wye",230,0.57,2.316,20.692,30.85,2.06026460532184,0.333395252217465,0.281814527815099,56,0.371861142246927
"818",40009,"Teise at Stonebridge",136.2,0.46,1.368,26.48,33.4,2.31414387228658,0.378811692405783,0.309540064178345,57,0.271254342045071
"819",40010,"Eden at Penshurst / Vexour Bridge",224.3,0.35,1.769,24.504,31.8,2.09276258152438,0.64022999774468,0.305232606685108,57,0.58834519468848
"820",40011,"Great Stour at Horton",345,0.7,3.189,20.549,31.05,2.09301799485861,0.281938022422364,0.207309839910104,54,0.248419390842072
"821",40012,"Darent at Hawley",191.4,0.74,0.663,2.806,30.6,2.0280688433308,0.0526259397947341,0.181483769083665,55,0.119509067959012
"822",40013,"Darent at Otford",100.5,0.56,0.686,11.716,32.8,2.12700554218216,0.16369184373693,0.286269038302323,49,0.20100923947975
"823",40014,"Wingham at Durlock",37.7,0.4,0.022,NA,32,2.01777697057755,0.0123981210049464,0.332078056879972,37,0
"824",40015,"White Drain at Fairbrook Farm",31.8,0.52,0.056,NA,33.6,2.00824074705201,0.016519255609601,0.232784701000558,40,0.0702049389012712
"825",40016,"Cray at Crayford",119.7,0.73,0.498,7.937,30.1,1.9301365996839,0.0751428535205512,0.419038568464129,49,0.231964398820374
"826",40017,"Dudwell at Burwash",27.5,0.43,0.334,24.717,36.8,2.50262130832411,0.137662175309883,0.263605632589224,46,0.0694823596402084
"827",40018,"Darent at Lullingstone",118.4,0.74,0.741,3.532,32.5,2.10278741744095,0.0550073960683256,0.203250340547306,49,0.174353237879026
"828",40020,"Eridge Stream at Hendal Bridge",53.7,0.45,0.81,NA,33.2,2.45972068413929,0.234160624004361,0.28371816594263,45,0.213217540418495
"829",40021,"Hexden Channel at Hopemill Bridge Sandhurst",32.4,0.44,0.315,NA,30.95,2.19628022714222,0.0778059671600455,0.203893977798409,38,0.41728590470993
"830",40022,"Great Stour at Chart Leacon",72.5,0.57,0.67,5.123,30.5,1.96556056701031,0.0890037831810016,0.292794123009697,17,0.229108495595994
"831",40023,"East Stour at South Willesborough",58.75,0.44,0.794,NA,32.7,2.12374527441012,0.161784702907511,0.226796209296219,43,0.331813461418488
"832",40024,"Bartley Mill St at Bartley Mill",25.1,0.46,0.333,NA,35.1,2.49174219536757,0.0907465831663696,0.314391783778075,24,0.292580334583859
"833",40025,"Brede at Brede Pumping Station",45.7,0.4,0.516,NA,31.95,2.37219026750662,0.162539508801363,0.241866424253852,30,0.206350406280722
"834",40027,"Sarre Penn at Calcott",19.4,0.32,0.1,NA,28.2,1.80759259259259,0.0184565753570041,0.0860747222163894,33,1
"835",40029,"Len at Lenside",69.7,0.73,0.677,NA,30.4,1.91685868213842,0.0375118006035885,0.204690530203371,33,0.170399457833891
"836",40033,"Dour at Crabble Mill",49.5,0.96,0.435,1.282,38.9,2.41928794992175,0.00200971643360978,0.00400870302197466,41,0
"837",41001,"Nunningham Stream at Tilley Bridge",16.9,0.31,0.233,NA,34.15,2.27512114359554,0.0738333986907579,0.173335939282835,68,0.454504902816896
"838",41002,"Ash Bourne at Hammer Wood Bridge",18.4,0.49,0.243,NA,34.6,2.32442009510027,0.0495670498752064,0.193517875589074,67,0.493148482251318
"839",41003,"Cuckmere at Sherman Bridge",134.7,0.25,1.391,NA,34.65,2.31469399135648,0.412494481054606,0.225631476974457,58,0.499465565738867
"840",41004,"Ouse at Barcombe Mills",395.7,0.41,3.154,NA,34,2.34087881632471,0.714593265386199,0.191905871474835,61,0.316908735870993
"841",41005,"Ouse at Gold Bridge",180.9,0.49,2.219,33.068,35.3,2.34902721893491,0.550789781034238,0.307329534116322,58,0.156304826265424
"842",41006,"Uck at Isfield",87.8,0.41,1.143,36.292,33.1,2.28409768637532,0.392049820609219,0.295532430404836,54,0.400244510598134
"843",41009,"Rother at Hardham",345.8,0.63,4.457,NA,37.55,2.60233796841857,0.432422631698762,0.257676870680537,54,0.267073002621007
"844",41010,"Adur W Branch at Hatterell Bridge",109.1,0.3,1.16,NA,32.3,2.20653464109452,0.159665522571086,0.14916639181786,45,0.744729961770731
"845",41011,"Rother at Iping Mill",154,0.68,2.396,29.841,36.85,2.6377601797849,0.357074907832153,0.318236648286952,52,0.24793634455177
"846",41012,"Adur E Branch at Sakeham",93.3,0.34,1.353,31.12,36,2.32480056438921,0.44045386998455,0.327369548143259,51,0.552912897813527
"847",41013,"Huggletts Stream at Henley Bridge",14.2,0.36,0.158,NA,34.4,2.29946126846788,0.0426176330847294,0.164046071642974,68,0.441735714485376
"848",41014,"Arun at Pallingham",379,0.2,5.661,81.439,31.6,2.26836775789655,1.65086730329279,0.245481205477963,48,0.687142820290793
"849",41015,"Ems at Westbourne",58.3,0.93,0.503,2.261,37.7,2.55169815382959,0.00774815998298165,0.0103438414731924,51,0.0276698157119005
"850",41016,"Cuckmere at Cowbeech",18.7,0.42,0.18,8.94,36.7,2.40542673387798,0.057493432688584,0.209162795563047,79,0.170321324542663
"851",41017,"Combe Haven at Crowhurst",30.74,0.4,0.332,NA,32.6,2.19373165119416,0.085082348507898,0.201545671645442,36,0.423495479202909
"852",41018,"Kird at Tanyards",66.8,0.17,0.847,19.902,35.9,2.30541938766856,0.266598030435056,0.243994296254935,33,0.637092912750882
"853",41019,"Arun at Alfoldean",139,0.33,1.765,NA,31.5,2.23540290620872,0.618802413091816,0.310346568868112,48,0.590579003790561
"854",41020,"Bevern Stream at Clappers Bridge",34.6,0.28,0.479,13.66,38.3,2.55352360417612,0.123474198782396,0.272504250247582,49,0.670034913212064
"855",41021,"Clayhill Stream at Old Ship",7.1,0.13,0.092,NA,35.05,2.31343927075634,0.0532342183585324,0.320709041435947,46,0.986029589046987
"856",41022,"Lod at Halfway Bridge",52,0.34,0.609,16.25,35.85,2.45155739115471,0.174717497699087,0.273692435178952,48,0.449030226104029
"857",41023,"Lavant at Graylingwell",87.2,0.83,0.333,1.481,38.25,2.65895557106304,0.0113605785882801,0.0219668852999621,48,0
"858",41024,"Shell Brook at Shell Brook",22.6,0.51,0.262,NA,37,2.41636149543715,0.0365345432517181,0.139693573901323,47,0.210693922429182
"859",41025,"Loxwood Stream at Drungewick",91.6,0.21,1.197,NA,31.9,2.32499405469679,0.42505352355152,0.260009598261649,47,0.771213740108886
"860",41026,"Cockhaise Brook at Holywell",36.1,0.52,0.409,NA,34.7,2.36824351297405,0.0814392332843182,0.233036166111455,42,0.282210346725628
"861",41027,"Rother at Princes Marsh",37.2,0.59,0.537,NA,37.15,2.58584591137783,0.139207436165764,0.300204776072348,46,0.246708530313212
"862",41028,"Chess Stream at Chess Bridge",24,0.39,0.275,NA,35.55,2.40116536894756,0.0655358221250382,0.231565583630873,54,0.50188633871372
"863",41029,"Bull at Lealands",40.8,0.37,0.456,NA,34.25,2.34442506279654,0.137450702324657,0.264118890452794,40,0.292452223953411
"864",41030,"Ouse at Ardingly",37.2,0.34,0.411,NA,34,2.36290805416964,0.148288269612534,0.248715970488896,39,0.197719654347316
"865",41033,"Costers Brook at Cocking",2.7,0.89,0.065,NA,43,2.85409462868394,0.00135036060282387,0.0645925808377027,43,0
"866",41034,"Ems at Walderton",41.5,0.83,0.073,NA,36.1,2.53977345245692,-0.000455574445107063,0.000910338157878648,19,0
"867",41035,"North at Brookhurst",53.93,0.21,0.583,NA,31.4,2.29269210572379,0.236850611085407,0.295403071464846,33,0.8438355319558
"868",41037,"Winterbourne Stream at Lewes",17.3,0.63,0.117,NA,37.8,2.54895153525195,0.0090857694156057,0.0600491602785717,49,0
"869",42001,"Wallington at North Fareham",111,0.41,0.628,18.015,33.1,2.3407372205463,0.14871806566686,0.243442703784897,67,0.309774714008169
"870",42003,"Lymington at Brockenhurst",98.9,0.34,1.127,27.4,35.75,2.45587968055091,0.268448134224336,0.300415151236156,58,0
"871",42004,"Test at Broadlands",1040,0.94,11.154,NA,30.9,2.24815740446222,0.213969724042148,0.0679977773097832,61,0.0350959277088705
"872",42005,"Wallop Brook at Broughton",53.6,0.93,0.378,0.982,30.6,2.19131217755281,0.00337392230415226,0.00611774528619921,55,0
"873",42006,"Meon at Mislingford",72.8,0.93,0.99,2.889,35.5,2.57366694390537,0.0168367203208729,0.0277492564356622,60,0.00791008217109873
"874",42007,"Alre at Drove Lane Alresford",57,0.98,1.592,2.453,34,2.41055783709788,0.0058790005459527,0.0103201727585923,48,0
"875",42008,"Cheriton Stream at Sewards Bridge",75.1,0.96,0.673,1.364,35.35,2.53468387989165,0.00874062385331962,0.0338569268413978,48,0
"876",42009,"Candover Stream at Borough Bridge",71.2,0.96,0.586,1.02,33.5,2.30313459644244,0.00368006848886471,0.00769878109236152,48,0
"877",42010,"Itchen at Highbridge & Allbrook Total",360,0.96,5.539,9.488,33.2,2.35577580630256,0.0566717225347407,0.0476689101864845,60,0.0106990718917596
"878",42011,"Hamble at Frogmill",56.6,0.67,0.496,8.047,33.6,2.40102669404517,0.0650282780087417,0.235419588131353,46,0.20551914516362
"879",42012,"Anton at Fullerton",185,0.96,1.848,3.26,29.9,2.18706863618999,0.0204187647379976,0.0365935646028586,43,0
"880",42014,"Blackwater at Ower",104.7,0.44,1.004,14.787,34.25,2.43846562251128,0.219359582065604,0.299504435664342,42,0.32530415860232
"881",42015,"Dever at Weston Colley",52.7,0.94,0.111,NA,32,2.12840462905559,-0.00102984270916255,0.00396586055440016,23,0
"882",42016,"Itchen at Easton",236.8,0.97,4.289,NA,33.5,2.4092534992224,0.0320117046752516,0.0281101467966484,43,0
"883",42017,"Hermitage Stream at Havant",17,0.44,0.238,9.698,33.1,2.2434984847417,0.0620204134099511,0.369293386871913,34,0.80769652392343
"884",42018,"Monks Brook at Stoneham Lane",43.3,0.43,0.305,NA,31.4,2.30186126747776,0.0653778038751885,0.318017477636906,31,0.27089373721652
"885",42019,"Tanners Brook at Millbrook",16,0.54,0.207,NA,33.3,2.25237040995496,0.0376386708159286,0.440182271663855,37,0.776073147114547
"886",42020,"Tadburn Lake at Romsey",19,0.76,0.337,NA,32.85,2.28962257072109,0.0331448551599407,0.187460672229593,38,0.302514999723701
"887",42023,"Itchen at Riverside Park",415,0.91,5.894,NA,32.6,2.37626884035681,0.179883079115152,0.150560376528989,36,0.0586604874382452
"888",42024,"Test at Chilbolton Total",453,0.97,5.626,NA,30.7,2.28496503496504,0.0613574128477886,0.0352334672963753,29,0
"889",42025,"Lavant Stream at Leigh Park",54.5,0.52,0.083,NA,35.7,2.55777722027095,0.00857718095992232,0.112973868531007,23,0.0429789322125899
"890",42026,"Wallop Brook at Bossington",61.1,0.91,0.576,NA,30.95,2.29525258673159,0.0133278482010309,0.0244937181395217,18,0
"891",42027,"Dever at Bransbury",122.3,0.96,1.079,NA,31.45,2.26455734712504,0.0163838471693532,0.0334958937148779,18,0
"892",42029,"Test at Timsbury",978.42,0.95,12.062,NA,NA,NA,NA,NA,NA,0.0248084091195868
"893",42030,"Meon at West Meon",27.44,0.82,0.178,NA,NA,NA,NA,NA,NA,0
"894",43001,"Avon at Ringwood",1649.8,0.88,20.056,NA,28.55,2.18930921052632,1.1050350760097,0.289065134186131,6,0.03639707960633
"895",43003,"Avon at East Mills Total",1477.8,0.9,15.796,47.514,31,2.31645831180907,0.426716072186309,0.0677203724769154,53,0.0331952693330676
"896",43004,"Bourne at Laverstock",163.6,0.92,0.784,2.117,31.6,2.19951831463053,0.00973456939205282,0.00926499976382073,53,0
"897",43005,"Avon at Amesbury",323.7,0.91,3.525,10.264,29.7,2.13196564391784,0.0918650529313112,0.0474505092319812,53,0.00225601205450383
"898",43006,"Nadder at Wilton",220.6,0.82,2.88,14.808,33.9,2.48669509819407,0.221514486479537,0.208569119242968,52,0.17137038613755
"899",43007,"Stour at Throop",1073,0.64,13.817,101.728,34,2.44131175468484,1.71131208488506,0.220813378041388,45,0.334599309882885
"900",43008,"Wylye at South Newton",445.4,0.89,4.016,12.9,31.9,2.38194116383938,0.0817371009672005,0.0310387354173885,51,0.00215395437795811
"901",43009,"Stour at Hammoon",523.1,0.35,6.647,111.3,31.85,2.39519859363841,1.73122072711991,0.263557395140302,50,0.579593703766955
"902",43010,"Allen at Loverley Farm",94,0.88,1.12,4.741,33.75,2.46178894588208,0.0252713199718933,0.0363942555810378,40,0
"903",43011,"Ebble at Bodenham",109,0.85,0.759,NA,36.4,2.22377777777778,0.024226608941355,0.0757089531584038,7,0
"904",43012,"Wylye at Norton Bavant",112.4,0.87,1.106,4.637,34.7,2.64248204403627,0.0481756230331486,0.130910748898628,47,0.00846725956897891
"905",43013,"Mude at Somerford",12.4,0.58,0.115,NA,36.1,2.22762090806843,0.0164041761773973,0.220100913808247,25,0
"906",43014,"East Avon at Upavon East",85.78,0.89,0.826,3.668,31.4,2.17778501243045,0.0464402156166948,0.186664243831017,47,0
"907",43017,"West Avon at Upavon West",84.6,0.71,0.692,5.486,30.6,2.13334319876879,0.0662858950692896,0.110988920536727,47,0.00870262237593485
"908",43018,"Allen at Walford Mill",176.5,0.92,2.003,7.026,34.15,2.44424430773134,0.048038951456676,0.0429000121401357,44,0.0498791831789155
"909",43019,"Shreen Water at Colesbrook",29.1,0.68,0.554,13.505,33.4,2.4719972674202,0.0960033565593957,0.21810280114061,45,0.46436942898274
"910",43021,"Avon at Knapp Mill",1706,0.86,20.047,NA,30.2,2.3265473764646,0.674570788131784,0.0725370368539252,43,0.0351010415773051
"911",43022,"Moors River at Hurn Court",143.3,0.63,1.754,NA,33.35,2.4679549283909,0.300173923239261,0.25263321211786,26,0.172257766713645
"912",43023,"Ebble at Nunton Bridge",106.6,0.86,1.319,NA,30.85,2.63584979209979,0.0533719838958862,0.100993131964445,14,0
"913",43024,"Wylye at Stockton Park",254.8,0.86,2.498,NA,32.3,2.58532206969377,0.0934259919982027,0.0687050031069411,24,0.00379396473568718
"914",43025,"Dockens Water at Moyles Court",17.15,0.38,0.234,NA,37,2.58950648475661,0.076799343161472,0.410706387072528,17,0
"915",43027,"Allen at All Hallows",36.16,0.9,0.54,NA,NA,NA,NA,NA,NA,0
"916",43028,"Chitterne Brook at Codford",69.7,0.6,0.424,2.313,28.95,2.12517099863201,0.0124101060101546,0.0506334497673147,2,0
"917",43029,"Wylye at Brixton Deverill",50.04,0.85,0.308,1.562,35.8,2.8288501026694,0.0157063452321426,0.0742408099135629,24,0
"918",44001,"Frome at East Stoke Total",414.4,0.86,6.7,21.374,37.1,2.79689017460481,0.248680294433534,0.196119349310225,53,0.105658596624121
"919",44002,"Piddle at Baggs Mill",183.1,0.89,2.502,8.2,36.8,2.7058841340331,0.0816141659915237,0.130834304948834,55,0.0553678470294387
"920",44003,"Asker at Bridport",49.1,0.64,0.581,12.354,40.6,2.50419906687403,0.0788647899556729,0.305603305044724,15,0.408364652095011
"921",44004,"Frome at Dorchester Total",206,0.83,3.222,15.75,39.7,2.94971165608435,0.142080772456833,0.180382147582164,47,0.00487833887139889
"922",44006,"Sydling Water at Sydling St Nicholas",12.4,0.87,0.196,0.883,41.4,3.04084723566589,0.00561673280349795,0.122590085713616,49,0
"923",44008,"South Winterbourne at Winterbourne Steepleton",19.9,0.88,0.11,0.448,41,2.83527355912817,0.00432587809935102,0.0671993588992241,34,0
"924",44009,"Wey at Broadwey",7,0.94,0.341,1.818,36.7,2.46895774284978,0.00892129975605319,0.0735746700150793,43,0.128284211257856
"925",44011,"Asker at Bridport East Bridge",48.5,0.64,0.688,16.449,35.3,2.68050401203611,0.125290032737741,0.297732299358293,22,0.408364652095057
"926",44012,"Piddle at South House",21.5,0.77,0.169,NA,37.55,2.71575342465753,0.00691614664586584,0.0389208560586435,2,0
"927",44013,"Piddle at Little Puddle",34.8,0.73,0.178,0.895,38.65,2.75608755129959,0.00589717075869152,0.0249190388055154,2,0
"928",44014,"Piddle at Briantspuddle",112,0.83,1.304,5.038,39.4,2.65890410958904,0.0370252378136349,0.0354523604414615,2,0.0422820744367222
"929",45001,"Exe at Thorverton",600.9,0.5,16.17,175.847,38.75,3.54092604101927,2.46454736594807,0.336869685103575,62,0
"930",45002,"Exe at Stoodleigh",421.7,0.51,12.749,140.651,43.6,3.8805593742593,1.67839193859742,0.339616831216095,58,0
"931",45003,"Culm at Woodmill",226.1,0.54,3.779,70.5,35.05,2.71183785371585,0.767680971666038,0.323373703281252,56,0.214658278696058
"932",45004,"Axe at Whitford",288.5,0.49,5.305,105.266,39.2,2.87900771208226,1.25021057161056,0.408459984650604,54,0.260979502851376
"933",45005,"Otter at Dotton",202.5,0.53,3.22,69.66,37.8,2.72315925081756,0.726982461245473,0.408529413445505,56,0.0580694793631929
"934",45006,"Quarme at Enterwell",20.4,0.56,0.694,NA,53,4.29432234432234,0.139671523196451,0.632992563316375,4,0
"935",45007,"Exe at Trews Weir",1191.3,0.5,25.127,257.29,32.3,3.1563697566028,4.68538718962627,0.4003170936737,22,0.0582663151911457
"936",45008,"Otter at Fenny Bridges",104.2,0.49,2.133,62.583,40.1,2.95054014782993,0.583354176794641,0.484217654875078,44,0
"937",45009,"Exe at Pixton",159.7,0.53,4.488,47.269,45.95,3.95378787878788,0.514914677842139,0.327719532421432,52,0
"938",45010,"Haddeo at Hartford",50,0.56,1.102,NA,40.9,3.31449275362319,0.0796895645115575,0.149982754303115,7,0
"939",45011,"Barle at Brushford",128,0.51,5.214,NA,50.85,4.60709926991392,0.688378025284016,0.415604096778338,46,0
"940",45012,"Creedy at Cowley",261.6,0.46,3.71,76.412,32.15,2.5092302209551,0.907191471729574,0.249739492790554,54,0.000505558941947979
"941",45013,"Tale at Fairmile",34.4,0.53,0.441,10.192,34.4,2.54389360813257,0.0979355872958851,0.314936877324972,39,0.225681004367488
"942",45816,"Haddeo at Upton",6.7,NA,NA,3.456,NA,NA,NA,NA,NA,0
"943",45817,"Unnamed Stream at Upton",1.9,NA,NA,1.208,NA,NA,NA,NA,NA,0
"944",45818,"Withiel Florey Stream at Bessom Bridge",9.92,NA,NA,4.262,NA,NA,NA,NA,NA,0
"945",46002,"Teign at Preston",381,0.55,9.276,NA,44.8,3.61200300477545,1.50262315471479,0.372193437338709,52,0
"946",46003,"Dart at Austins Bridge",247.6,0.52,11.375,232.8,60.85,5.19293998059419,1.4679046251042,0.547418924172901,60,0
"947",46005,"East Dart at Bellever",21.5,0.44,1.272,39.679,71.5,6.10012733662711,0.18916035122424,0.650147693064807,54,0
"948",46006,"Erme at Ermington",43.5,0.47,1.965,48.66,54,4.84477351916376,0.294981616530838,0.536007445292724,45,0
"949",46007,"West Dart at Dunnabridge",47.9,0.44,2.649,70.643,69.1,5.89285887782366,0.416233337560432,0.614026009630568,38,0
"950",46008,"Avon at Loddiswell",102.3,0.5,3.693,62.542,49.3,4.50419662166111,0.52322170642384,0.433534330629065,39,0
"951",46013,"Bovey at Bovey Parke",86.95,0.65,2.55,25.38,45.45,3.26159122085048,0.265942958864995,0.483907266999235,2,0
"952",46014,"Teign at Chudleigh",232.28,0.52,5.471,85.535,39.45,3.12958904109589,1.07051065644386,0.474230038521095,2,0
"953",47001,"Tamar at Gunnislake",916.9,0.46,22.818,264.458,36.9,3.43767690253672,4.39420496215324,0.375341387355689,62,0
"954",47002,"Tamar at Werrington",232.1,0.34,5.837,NA,43.55,3.35041140976413,2.00506010029969,0.487448690759646,6,0
"955",47003,"Tavy at Lopwell",205.9,0.46,5.799,NA,50.2,4.22059396299903,0.872694510678759,0.402463034461093,10,0
"956",47004,"Lynher at Pillaton Mill",135.5,0.59,4.483,45.8,42.7,4.09859204683084,0.532826214187364,0.337194275845903,55,0
"957",47005,"Ottery at Werrington Park",120.7,0.41,2.981,63.031,37.4,3.43675817521195,0.69278418085857,0.368371369733738,47,0
"958",47006,"Lyd at Lifton Park",222.9,0.51,5.155,78.496,37.4,3.38202967299152,1.03233362365431,0.369242520931792,49,0
"959",47007,"Yealm at Puslinch",54.9,0.56,1.736,40.07,43.5,3.87057932983448,0.250228152462995,0.353770739178662,55,0
"960",47008,"Thrushel at Tinhay",112.7,0.44,2.306,39.2,34.6,3.1421219858156,0.546499257112389,0.354789775703905,49,0
"961",47009,"Tiddy at Tideford",37.2,0.58,0.998,6.85,40.2,3.64574202339048,0.103862553606382,0.27738770806933,49,0
"962",47010,"Tamar at Crowford Bridge",76.7,0.37,1.711,28.562,38.7,3.34170524923336,0.409476476859113,0.405913892203326,46,0
"963",47011,"Plym at Carn Wood",79.2,0.5,2.559,46.3,52.1,4.53834400893224,0.38447624189656,0.432878143913895,29,0
"964",47013,"Withey Brook at Bastreet",16.2,0.57,0.561,9.965,49.1,4.72009842639286,0.0692417154117266,0.409210416436146,46,0
"965",47014,"Walkham at Horrabridge",44.6,0.58,1.899,40.117,52.25,4.70553216682015,0.27950382761931,0.521808693380364,42,0
"966",47015,"Tavy at Ludbrook",197.3,0.49,6.911,121.95,48.15,4.41747066492829,1.02251414467457,0.489795982875044,42,0
"967",47016,"Lumburn at Lumburn Bridge",20.5,0.63,0.536,NA,43.6,3.64132535181685,0.0620760291010398,0.356353278538779,27,0
"968",47017,"Wolf at Combe Park Farm",31.1,0.38,0.734,NA,30.45,3.09943757030371,0.244660246276368,0.400539072644358,10,0
"969",47018,"Thrushel at Hayne Bridge",57.6,0.38,1.357,NA,32.6,3.15349320241692,0.399557544179922,0.373478895338328,29,0
"970",47019,"Tamar at Polson Bridge",470.3,0.39,10.895,NA,35.2,3.37377542643437,2.50983068595677,0.38710244362027,31,0
"971",47020,"Inny at Bealsmill",105,0.59,3.433,33.943,44.6,4.17087908475245,0.45072873212517,0.409173199816095,36,0
"972",47021,"Kensey at Launceston Newport",33.43,0.57,0.864,13.75,37.35,3.53447332421341,0.0624322479875046,0.0866441422631055,2,0
"973",47022,"Tory Brook at Newnham Park",15.72,0.63,0.536,5.88,39.2,3.61917808219178,0.0108987058868117,0.0662062507245115,2,0
"974",47023,"Tamar at Tamarstone Bridge",49.07,NA,NA,18.596,NA,NA,NA,NA,NA,0
"975",47024,"Tavy at Tavistock Abbey Bridge",95.63,0.51,4.22,87.243,46.9,4.58645690834473,0.591266511334368,0.374332106082946,2,0
"976",47025,"Wolf at Germansweek",11.31,0.39,0.276,14.192,39.45,3.11301369863014,0.0812450613056896,0.147220185464809,2,0
"977",48001,"Fowey at Trekeivesteps",36.8,0.64,1.407,17.316,47.8,4.53771554829723,0.157126164762586,0.376544275659457,57,0
"978",48003,"Fal at Tregony",87,0.68,2.024,11.045,38.75,3.37098671464157,0.200899780509966,0.325398426704391,40,0
"979",48004,"Warleggan at Trengoffe",25.3,0.69,0.87,9.93,43.7,4.01652016106165,0.0889939959041029,0.368137062744792,49,0
"980",48005,"Kenwyn at Truro",19.1,0.66,0.381,5.75,38.25,3.07587836335335,0.0402249321098801,0.258599025485884,50,0
"981",48006,"Cober at Helston County Bridge",37.5,0.73,1.021,5.524,41.9,3.33572024239729,0.0611738651722699,0.228266951890071,31,0
"982",48007,"Kennal at Ponsanooth",26.5,0.66,0.52,4.23,44.75,3.70897720956087,0.0317787432641765,0.213885389840252,50,0
"983",48008,"St Austell at Molingey",29.9,0.75,0.829,NA,44.2,3.42545862209539,0.0491807813319948,0.314818075862668,14,0
"984",48009,"St Neot at Craigshill Wood",22.7,0.68,0.721,8.465,44,4.13499678230855,0.0510769008846913,0.229850955838907,47,0
"985",48010,"Seaton at Trebrownbridge",39.1,0.73,1.063,6.616,40.9,3.72203381688923,0.0732827252485588,0.227931007164336,49,0
"986",48011,"Fowey at Restormel",169.1,0.62,4.719,50.945,42.6,3.99125422093584,0.504312890806438,0.327658679448561,57,0
"987",48012,"Fal at Trenowth",65.07,0.68,1.674,10.088,42.2,3.306292749658,0.0937516697628472,0.217197314757796,2,0
"988",48801,"Cober at Trenear",26.53,0.73,0.467,2.343,43,3.55018719751621,0.0260605417979398,0.219905590186716,30,0
"989",48803,"Carnon at Bissoe",33.62,0.8,0.839,4.687,40.15,3.3731514292464,0.0385528357378003,0.173964873229069,24,0
"990",49001,"Camel at Denby",208.8,0.63,5.962,57.5,39.75,3.7304707150557,0.734284160559751,0.344842457306707,54,0
"991",49002,"Hayle at St Erth",47.6,0.83,1,4.649,35.5,2.97394919798246,0.0375407737107123,0.101216124265234,52,0
"992",49003,"De Lank at De Lank",21.5,0.55,0.766,13.559,45.6,4.46534417097709,0.110829201731451,0.434564047444211,49,0
"993",49004,"Gannel at Gwills",41,0.67,0.731,14.975,35.3,2.88804805830771,0.105740351154914,0.285977495255136,49,0
"994",49005,"Bolingey Stream at Bolingey Cocks Bridge",16.08,0.63,0.311,5.973,30.3,2.71424657534247,0.0187212771347654,0.082991519804172,2,0
"995",49006,"Camel at Camelford",12.86,0.56,0.426,9.775,43.95,3.76753424657534,0.0189518325168366,0.0495567854723238,2,0
"996",49007,"Denby at Bodmin Dunmere",NA,0.62,4.527,NA,NA,NA,NA,NA,NA,0
