"id","Rocks with essentially no groundwater","Moderately productive aquifer","Low productivity aquifer","Highly productive aquifer","Low productive aquifer","Modeately productivity aquifer","Unknown","Significant intergranular flow","Flow is virtually all through fractures and other discontinuities"
"37023",260684521.204903,5287666.29499054,0,0,0,0,260684521.204903,5287666.29499054,0
"37024",84573356.9422531,337859.150947571,13840831.5020523,56101389.9045258,0,0,84573356.9422531,14178690.6529999,56101389.9045258
"37025",31550142.3639374,0,58295.1358184814,0,0,0,31550142.3639374,58295.1358184814,0
"37026",29372500.0003586,0,0,0,0,0,29372500.0003586,0,0
"37027",6793750,0,0,0,0,0,6793750,0,0
"37028",12248750.0002594,0,0,0,0,0,12248750.0002594,0,0
"37029",7730624.99998474,0,0,0,0,0,7730624.99998474,0,0
"37031",67980726.0664215,2168023.93367004,0,0,0,0,67980726.0664215,2168023.93367004,0
"37033",8462976.04634094,1388586.45385742,0,0,0,0,8462976.04634094,1388586.45385742,0
"37034",79647657.2071381,4116396.40955353,5910404.07501221,335854.808280945,0,0,79647657.2071381,10026800.4845657,335854.808280945
"37038",85056515.358963,13013172.140976,0,0,0,0,85056515.358963,13013172.140976,0
"38001",215466886.454544,0,118088603.828308,711546072.21698,0,0,215466886.454544,118088603.828308,711546072.21698
"38002",13679816.499733,0,27323235.6399002,36993822.860611,0,0,13679816.499733,27323235.6399002,36993822.860611
"38003",56050.5556488037,0,3709146.54038239,126440115.403633,0,0,56050.5556488037,3709146.54038239,126440115.403633
"38004",5255100.44837952,0,10977415.6325378,120554671.418755,0,0,5255100.44837952,10977415.6325378,120554671.418755
"38005",13810306.8399811,0,28902248.24263,41933694.9176178,0,0,13810306.8399811,28902248.24263,41933694.9176178
"38006",6789488.2461319,0,12875386.1610947,129004813.092445,0,0,6789488.2461319,12875386.1610947,129004813.092445
"38007",20757187.4999847,0,0,0,0,0,20757187.4999847,0,0
"38011",0,0,0,99249062.4998703,0,0,0,0,99249062.4998703
"38012",0,0,0,35105312.5000305,0,0,0,0,35105312.5000305
"38013",0,0,0,70310624.9997482,0,0,0,0,70310624.9997482
"38014",22871562.500061,0,0,0,0,0,22871562.500061,0,0
"38015",14819062.4999847,0,0,0,0,0,14819062.4999847,0,0
"38017",0,0,0,38400624.999733,0,0,0,0,38400624.999733
"38018",14117659.9096985,0,7963217.20545959,135648185.384323,0,0,14117659.9096985,7963217.20545959,135648185.384323
"38019",25623750.0000687,0,0,0,0,0,25623750.0000687,0,0
"38020",38628342.8295441,156969.670265198,0,0,0,0,38628342.8295441,156969.670265198,0
"38021",34902470.6679688,0,6586591.83208466,0,0,0,34902470.6679688,6586591.83208466,0
"38022",40547812.4999237,0,0,0,0,0,40547812.4999237,0,0
"38023",407272386.215851,765617.086631775,133274629.192863,713600805.004333,0,0,407272386.215851,134040246.279495,713600805.004333
"38024",40411146.9328537,0,57290.5670547485,0,0,0,40411146.9328537,57290.5670547485,0
"38025",40532499.9999161,0,0,0,0,0,40532499.9999161,0,0
"38026",52683125.0001831,0,0,0,0,0,52683125.0001831,0,0
"38027",169590199.729317,0,51765858.0927429,62219567.1783676,0,0,169590199.729317,51765858.0927429,62219567.1783676
"38028",13889576.9410782,0,7738054.75831604,4737680.8009491,0,0,13889576.9410782,7738054.75831604,4737680.8009491
"38029",0,0,931694.591918945,49474867.9078598,0,0,0,931694.591918945,49474867.9078598
"38030",585194.312820435,0,5367162.58687592,167896705.600563,0,0,585194.312820435,5367162.58687592,167896705.600563
"38031",45651658.4865265,0,65632765.2347717,647234951.278175,0,0,45651658.4865265,65632765.2347717,647234951.278175
"38032",519990218.296768,1005046.20996094,134293305.488495,713600805.004333,0,0,519990218.296768,135298351.698456,713600805.004333
"38033",0,0,0,71235937.4997711,0,0,0,0,71235937.4997711
"39001",3697294688.74954,1570271848.81162,429892758.051399,4232533476.65389,0,0,3697294688.74954,1756426829.69264,4476271253.82427
"39002",1786877961.23468,663076815.912086,0,1030076785.35398,0,0,1786877961.23468,100499647.695892,1592653953.57018
"39003",19029250.2972641,7178843.28624725,4342368.72349548,123182350.19297,0,0,19029250.2972641,11521212.0097427,123182350.19297
"39004",480138.351577759,5769652.18981171,2216392.03401947,108883817.424484,0,0,480138.351577759,7986044.22383118,108883817.424484
"39005",30423759.8548737,1446051.50918579,810562.993141174,6809000.64264679,0,0,30423759.8548737,2256614.50232697,6809000.64264679
"39006",73555942.6072693,18164042.5015411,0,269873139.891411,0,0,73555942.6072693,18164042.5015411,269873139.891411
"39007",73723906.0954819,206990710.875679,8610003.30648041,70478504.722435,0,0,73723906.0954819,219373836.85257,66705382.0520248
"39008",621453156.143593,107070091.968941,0,898258626.888062,0,0,621453156.143593,43556290.0659714,961772428.791031
"39009",2777776577.31512,1124472853.76215,205794975.800308,2805896843.12322,0,0,2777776577.31512,693636841.246269,3442527831.4394
"39010",76725631.797142,0,69392286.6605835,579785206.54229,0,0,76725631.797142,69392286.6605835,579785206.54229
"39011",53082326.8600311,32678551.6272087,2132185.26254272,303430686.250271,0,0,53082326.8600311,179410400.121948,158831023.018074
"39012",36773229.8714066,3672559.27911377,3947923.94972992,28516286.8997726,0,0,36773229.8714066,7620483.22884369,28516286.8997726
"39013",59919159.768837,0,38959497.7501907,250373529.981377,0,0,59919159.768837,38959497.7501907,250373529.981377
"39014",0,0,10095395.7978973,124454916.702309,0,0,0,10095395.7978973,124454916.702309
"39015",1189415.24188232,0,1159133.10595703,44638326.6520233,0,0,1189415.24188232,1159133.10595703,44638326.6520233
"39016",184818678.416016,27227392.7667542,84113913.6494446,741227202.667515,0,0,184818678.416016,111341306.416199,741227202.667515
"39017",20718911.1786728,431088.821266174,0,0,0,0,20718911.1786728,0,431088.821266174
"39018",118096203.156494,94182338.1444092,0,35930521.1990509,0,0,118096203.156494,23186161.4738235,106926697.869637
"39019",673344.032463074,0,9162354.97658539,225589300.990707,0,0,673344.032463074,9162354.97658539,225589300.990707
"39020",4564943.44599915,6270898.72148895,0,96461657.8325348,0,0,4564943.44599915,6270898.72148895,96461657.8325348
"39021",453801365.095917,101654884.904449,0,0,0,0,453801365.095917,0,101654884.904449
"39022",84255605.2902069,2932488.8960495,7312706.8523407,82267323.9615784,0,0,84255605.2902069,10245195.7483902,82267323.9615784
"39023",0,0,6308860.35755157,127868639.642624,0,0,0,6308860.35755157,127868639.642624
"39024",6254395.22485352,24357479.7751694,0,0,0,0,6254395.22485352,24357479.7751694,0
"39025",100016363.250938,8199591.42011261,7224721.87116241,26567448.4575043,0,0,100016363.250938,15424313.291275,26567448.4575043
"39026",187569598.355621,17017589.1444473,0,0,0,0,187569598.355621,0,17017589.1444473
"39027",21293586.5643616,0,26779472.9553986,127610065.480652,0,0,21293586.5643616,26779472.9553986,127610065.480652
"39028",2436670.28567505,11154039.0630341,11453614.5739441,75049738.5773544,0,0,2436670.28567505,22607653.6369781,75049738.5773544
"39029",2531585.37360382,955581.220909119,0,55288770.905426,0,0,2531585.37360382,50069876.7396774,6174475.38665771
"39030",0,0,5776280.22074127,176573719.778992,0,0,0,5776280.22074127,176573719.778992
"39031",0,0,618192.741836548,158247744.758148,0,0,0,618192.741836548,158247744.758148
"39032",0,0,0,145063437.500023,0,0,0,0,145063437.500023
"39033",492909.461898804,0,2567171.26781464,42250231.7700653,0,0,492909.461898804,2567171.26781464,42250231.7700653
"39034",179409960.169807,195518679.707367,0,52215110.1226654,0,0,179409960.169807,762107.478935242,246971682.351097
"39035",4985673.54186249,5994048.41357422,0,115769340.544395,0,0,4985673.54186249,5994048.41357422,115769340.544395
"39036",0,0,0,16065000.000061,0,0,0,16065000.000061,0
"39037",0,0,0,136430937.500011,0,0,0,0,136430937.500011
"39038",273023041.870552,85276883.0338364,0,80465700.095726,0,0,273023041.870552,39294700.2966461,126447882.832916
"39039",0,0,1668321.05941772,66060741.4402542,0,0,0,1668321.05941772,66060741.4402542
"39040",70683583.7913818,0,0,116786103.708633,0,0,70683583.7913818,0,116786103.708633
"39042",5136741.17770386,0,0,72477321.3221283,0,0,5136741.17770386,0,72477321.3221283
"39043",0,0,0,299170312.500103,0,0,0,0,299170312.500103
"39044",7801944.78447723,61391874.708252,3593543.6111908,11287636.8961639,0,0,7801944.78447723,64985418.3194427,11287636.8961639
"39046",1756656321.97043,653109394.135864,0,1016008658.89438,0,0,1756656321.97043,81087467.6314392,1588030585.3988
"39049",31071250.0000458,0,0,0,0,0,31071250.0000458,0,0
"39051",102317502.258583,5966560.24128723,0,0,0,0,102317502.258583,0,5966560.24128723
"39052",29285689.0137024,20706810.9864426,0,0,0,0,29285689.0137024,20706810.9864426,0
"39053",58436281.1616364,33159343.8383636,0,0,0,0,58436281.1616364,33159343.8383636,0
"39054",26276770.256424,6056979.74359894,0,0,0,0,26276770.256424,6056979.74359894,0
"39055",9466861.56700897,0,7350950.93293762,0,0,0,9466861.56700897,7350950.93293762,0
"39056",63480937.129303,1971783.4233017,7239985.70606232,53483231.2414703,0,0,63480937.129303,9211769.12936401,53483231.2414703
"39057",45432096.207901,0,7353216.29211426,0,0,0,45432096.207901,7353216.29211426,0
"39058",34253651.3505707,0,1512746.16171265,22039.9876556396,0,0,34253651.3505707,1512746.16171265,22039.9876556396
"39061",0,0,0,3992187.49999237,0,0,0,0,3992187.49999237
"39065",0,0,0,11982812.4998932,0,0,0,0,11982812.4998932
"39068",204430511.763947,68169911.9670029,0,44628951.268898,0,0,204430511.763947,101694634.560486,11104228.675415
"39069",93975065.7758865,52164621.7241211,0,0,0,0,93975065.7758865,52164621.7241211,0
"39071",0,0,0,63202187.4999695,0,0,0,0,63202187.4999695
"39072",2867493419.39806,1145254443.05965,270023079.680725,2842180307.8622,0,0,2867493419.39806,778646534.424194,3478811296.17839
"39073",21143.2238922119,5994048.41357422,0,77140120.8623276,0,0,21143.2238922119,5994048.41357422,77140120.8623276
"39074",8058752.95030975,0,0,62128434.5498886,0,0,8058752.95030975,0,62128434.5498886
"39075",7674905.22799683,0,0,14013532.2721024,0,0,7674905.22799683,0,14013532.2721024
"39076",44674822.2479858,18164042.5015411,0,232065197.750656,0,0,44674822.2479858,18164042.5015411,232065197.750656
"39077",0,0,0,63951562.4999237,0,0,0,0,63951562.4999237
"39078",14042169.0848694,19592165.8947678,942614.100234985,158023988.420269,0,0,14042169.0848694,22857242.1052475,155701526.310024
"39079",199894952.680782,148973425.30624,11220591.5341568,543813842.978622,0,0,199894952.680782,506541252.561764,197466607.257256
"39081",113336523.687218,84758943.1814804,0,35502345.6311798,0,0,113336523.687218,22757985.9059525,97503302.9067078
"39084",35580245.5918884,958191.90814209,0,0,0,0,35580245.5918884,958191.90814209,0
"39085",18813625.2972641,7178843.28624725,4342368.72349548,123182350.19297,0,0,18813625.2972641,11521212.0097427,123182350.19297
"39086",8257228.35198975,24361209.148056,0,0,0,0,8257228.35198975,24361209.148056,0
"39087",58800567.7110825,18322474.913208,0,4432582.37586212,0,0,58800567.7110825,2270933.12393188,20484124.1651382
"39088",0,0,1238506.57725525,95673055.9225235,0,0,0,1238506.57725525,95673055.9225235
"39089",0,0,1281569.83836365,43452180.1616058,0,0,0,1281569.83836365,43452180.1616058
"39090",85556886.7763138,32702937.4312592,0,21530175.7925339,0,0,85556886.7763138,10353252.2921143,43879860.9316788
"39091",0,0,837418.766181946,65035706.2339249,0,0,0,837418.766181946,65035706.2339249
"39092",23615000.0000381,0,0,0,0,0,23615000.0000381,0,0
"39093",104906576.29245,1021305.52555084,13680.6821289062,0,0,0,104906576.29245,1034986.20767975,0
"39094",89357408.707901,0,7353216.29211426,0,0,0,89357408.707901,7353216.29211426,0
"39095",25869337.6777496,786088.550170898,6770823.77207947,0,0,0,25869337.6777496,7556912.32225037,0
"39096",23731006.8178558,0,13680.6821289062,0,0,0,23731006.8178558,13680.6821289062,0
"39097",370106609.441559,76828848.0857544,0,550295167.473045,0,0,370106609.441559,24889132.5511169,602234883.007683
"39098",21065386.6268921,0,14210863.3730774,0,0,0,21065386.6268921,14210863.3730774,0
"39099",0,0,0,39213125.0001831,0,0,0,0,39213125.0001831
"39100",10391745.8215179,0,0,31821691.6785278,0,0,10391745.8215179,0,31821691.6785278
"39101",0,0,0,53089062.5000916,0,0,0,0,53089062.5000916
"39102",1234011.31477356,0,9219242.70627594,82784558.4792786,0,0,1234011.31477356,9219242.70627594,82784558.4792786
"39103",16616875.4405975,19027801.3466415,34136110.6515732,473933275.061375,0,0,16616875.4405975,53163911.9982147,473933275.061375
"39104",259077506.533333,91897260.2623978,6252918.86634827,114135439.3377,0,0,259077506.533333,144696154.553177,67589463.913269
"39105",341512243.254799,108946914.342712,0,81059904.9023132,0,0,341512243.254799,41082093.0337601,148924726.211266
"39106",209003199.118172,69547300.9522934,1331232.64898682,99640767.2805939,0,0,209003199.118172,117424509.025711,53094791.856163
"39107",32981.1238098145,1527525.3301239,496598.753746033,6379769.79227448,0,0,32981.1238098145,2024124.08386993,6379769.79227448
"39108",21143.2238922119,5994048.41357422,0,52287308.3623657,0,0,21143.2238922119,5994048.41357422,52287308.3623657
"39109",4564943.44599915,6270898.72148895,0,66887907.8327942,0,0,4564943.44599915,6270898.72148895,66887907.8327942
"39110",4564943.44599915,6270898.72148895,0,117292907.832611,0,0,4564943.44599915,6270898.72148895,117292907.832611
"39111",3084149849.68581,1147870294.17615,408471323.701164,3546067907.43779,0,0,3084149849.68581,919710629.561127,4182698895.75398
"39112",0,0,0,3101249.99993134,0,0,0,0,3101249.99993134
"39113",0,0,0,1383125.00003052,0,0,0,0,1383125.00003052
"39114",30814.1128921509,0,2874530.9444809,87150279.9428635,0,0,30814.1128921509,2874530.9444809,87150279.9428635
"39115",7946447.23458862,0,10831389.1390762,90160601.1266937,0,0,7946447.23458862,10831389.1390762,90160601.1266937
"39116",81061.6817474365,0,967408.94278717,1980279.3755188,0,0,81061.6817474365,967408.94278717,1980279.3755188
"39117",27818295.0016098,0,29168125.8451538,37445454.1527252,0,0,27818295.0016098,29168125.8451538,37445454.1527252
"39118",0,0,0,44497187.5000877,0,0,0,0,44497187.5000877
"39119",0,0,0,46150312.5000381,0,0,0,0,46150312.5000381
"39120",0,4192337.96224213,0,79750474.5378838,0,0,0,4192337.96224213,79750474.5378838
"39121",3310831526.67695,1471480432.67204,419691915.235321,4089881750.41642,0,0,3310831526.67695,1600888595.31256,4380165503.01123
"39122",65142990.3107605,8884566.95246887,0,35950567.7365189,0,0,65142990.3107605,44835134.6889877,0
"39123",11352691.8435745,29378096.1856079,1791114.86120605,5076847.10964203,0,0,11352691.8435745,34942333.7172241,1303724.43923187
"39125",0,0,3313273.59095764,59264226.4091263,0,0,0,3313273.59095764,59264226.4091263
"39126",0,0,2092701.23075104,20317298.7693481,0,0,0,2092701.23075104,20317298.7693481
"39127",0,0,0,47255625.0000229,0,0,0,0,47255625.0000229
"39128",0,91642187.4999619,0,0,0,0,0,91642187.4999619,0
"39129",605668542.058517,103415018.553856,0,898258626.888062,0,0,605668542.058517,43556290.0659714,958117355.375946
"39130",2254619736.81501,851880557.879974,34041479.0120697,1458492913.79388,0,0,2254619736.81501,245517925.905449,2098897024.78048
"39131",133693451.292282,1021305.52555084,13680.6821289062,0,0,0,133693451.292282,1034986.20767975,0
"39134",9734055.36289215,0,36257.1369781494,0,0,0,9734055.36289215,36257.1369781494,0
"39135",9811892.36331177,786088.550170898,4194519.08644104,0,0,0,9811892.36331177,4980607.63661194,0
"39137",10291236.5669861,0,7350950.93293762,0,0,0,10291236.5669861,7350950.93293762,0
"39138",250061629.032677,245364903.115417,35175058.3710098,159412784.481087,0,0,250061629.032677,284313084.156837,155639661.810677
"39140",202529492.449799,87476445.0502777,0,0,0,0,202529492.449799,305768.388664246,87170676.6616135
"39141",127557199.456226,43969251.7481575,2132185.26254272,517130113.532852,0,0,127557199.456226,392448672.732067,170782877.811485
"39142",138638.8279953,9801283.89033508,0,55336952.2818298,0,0,138638.8279953,9801283.89033508,55336952.2818298
"39143",16327374.6440353,4025751.33756256,0,68904686.51828,0,0,16327374.6440353,4025751.33756256,68904686.51828
"39144",84136485.1413803,5068827.3585434,0,0,0,0,84136485.1413803,0,5068827.3585434
"39145",8517187.49986267,0,0,0,0,0,8517187.49986267,0,0
"39146",0,0,0,2010312.49990082,0,0,0,0,2010312.49990082
"39147",0,0,0,9487500.00002289,0,0,0,0,9487500.00002289
"39148",2777776577.31512,1124472853.76215,205185796.335068,2802913210.08839,0,0,2777776577.31512,693027661.781029,3439544198.40458
"39866",2777776577.31512,1124472853.76215,205094948.502594,2801615307.92084,0,0,2777776577.31512,692936813.948555,3438246296.23703
"40001",11070426.6876831,15639885.8122787,0,0,0,0,11070426.6876831,15639885.8122787,0
"40002",1972929.19144058,7588008.30862427,0,0,0,0,1972929.19144058,6490065.4193573,1097942.88926697
"40003",660197662.883736,495854050.298439,0,105259224.317986,0,0,660197662.883736,592843610.134987,8269664.48143768
"40004",90528511.2486458,114111488.751183,0,0,0,0,90528511.2486458,106396413.561539,7715075.18964386
"40005",222156399.323517,40717452.8659973,0,15173960.3106308,0,0,222156399.323517,55891413.1766281,0
"40006",19252297.0563126,93648.4163284302,0,30131867.0273056,0,0,19252297.0563126,26377403.9172592,3848111.52637482
"40007",60455352.4029694,191617147.596901,0,0,0,0,60455352.4029694,191617147.596901,0
"40008",84188432.9517975,2839492.53625488,0,139369574.51181,0,0,84188432.9517975,92996118.9865036,49212948.0615616
"40009",36482861.3352432,98014013.6647568,0,0,0,0,36482861.3352432,98014013.6647568,0
"4001",0,30670632.3273163,931785617.672104,0,0,0,0,0,962456249.99942
"40010",132033854.581726,63435900.5702667,0,28945869.8479462,0,0,132033854.581726,87960217.46315,4421552.95506287
"40011",84774825.0081406,6871962.35188293,842490.488700867,248767597.151161,0,0,84774825.0081406,97871079.2908325,158610970.700912
"40012",22385094.1330566,12616911.7589874,980981.694297791,151325762.413567,0,0,22385094.1330566,72698423.472084,92225232.3947678
"40013",19736531.8860168,1329049.78944397,0,77121605.8244705,0,0,19736531.8860168,60429579.8082428,18021075.8056717
"40014",0,5557251.36257172,583563.123420715,24577935.5140228,0,0,0,6140814.48599243,24577935.5140228
"40015",2204610.59385681,7816787.15115356,2811366.28186035,18569735.9732666,0,0,2204610.59385681,10628153.4330139,18569735.9732666
"40016",28645138.6326141,18088977.2350769,12315834.5875168,64439424.5449448,0,0,28645138.6326141,30404811.8225937,64439424.5449448
"40017",1826495.81580353,24460691.6841812,0,0,0,0,1826495.81580353,18967119.7780914,5493571.90608978
"40018",21313648.108345,2922403.34333038,299907.030250549,97708104.0179825,0,0,21313648.108345,62322840.3923798,38607573.9991837
"40020",11245826.0169601,41497611.4830093,0,0,0,0,11245826.0169601,41497611.4830093,0
"40021",13388227.0469742,18695835.4527664,0,0,0,0,13388227.0469742,18695835.4527664,0
"40022",15339816.1298218,909398.029632568,0,50705160.8405533,0,0,15339816.1298218,36190977.7661514,15423581.1040344
"40023",20016128.6014938,550262.918312073,0,39757045.9800644,0,0,20016128.6014938,29812072.4350357,10495236.4633408
"40024",7183121.50807953,17367815.9918594,0,0,0,0,7183121.50807953,17367815.9918594,0
"40025",9593359.35696793,36897265.6429024,0,0,0,0,9593359.35696793,34877594.938797,2019670.70410538
"40027",19592812.4999771,0,0,0,0,0,19592812.4999771,0,0
"40029",11917631.5812607,869706.126274109,0,57152037.2925797,0,0,11917631.5812607,38570228.3734055,19451515.0454483
"4003",0,41317224.0289459,161049338.470795,0,0,0,0,0,202366562.499741
"40033",0,0,0,44931562.4999161,0,0,0,0,44931562.4999161
"4004",0,14635497.0319672,308185127.967789,0,0,0,0,0,322820624.999756
"4005",0,0,123663437.50029,0,0,0,0,0,123663437.50029
"4006",0,0,117545624.999664,0,0,0,0,0,117545624.999664
"4007",0,14538806.0074005,263999943.992706,0,0,0,0,0,278538750.000107
"4008",0,36422187.5000458,0,0,0,0,0,0,36422187.5000458
"4009",0,6188875.93055725,9749561.56977844,0,0,0,0,0,15938437.5003357
"4010",0,0,70905312.4999695,0,0,0,0,0,70905312.4999695
"4011",0,0,58357187.5000763,0,0,0,0,0,58357187.5000763
"41001",7774732.46103287,9331205.03897476,0,0,0,0,7774732.46103287,9331205.03897476,0
"41002",9192441.81803894,9447870.68190765,0,0,0,0,9192441.81803894,9447870.68190765,0
"41003",65093318.1038971,56746197.6894455,0,8486421.7066803,0,0,65093318.1038971,63100512.4426079,2132106.95351791
"41004",126957799.016945,264811902.458469,0,8843423.52416611,0,0,126957799.016945,269989377.604084,3665948.37855148
"41005",28550590.7203407,154109096.779381,0,0,0,0,28550590.7203407,154109096.779381,0
"41006",35684299.6480103,53471950.3519783,0,0,0,0,35684299.6480103,53471950.3519783,0
"41009",96350758.7112083,59264333.4284477,0,205150532.860397,0,0,96350758.7112083,229014859.07338,35400007.2154655
"41010",81641254.7872124,25489067.2552643,0,2494990.45750046,0,0,81641254.7872124,27984057.7127647,0
"41011",38910742.5134354,30341705.8499146,0,87685989.1367264,0,0,38910742.5134354,96161000.8660736,21866694.1205673
"41012",51763014.3521843,33166332.5269508,0,8689403.1208725,0,0,51763014.3521843,37966297.9690094,3889437.67881393
"41013",6265330.89791107,7918106.60206604,0,0,0,0,6265330.89791107,7918106.60206604,0
"41014",272679744.304699,107665137.925224,0,16486367.7703362,0,0,272679744.304699,124151505.69556,0
"41015",1601900.74655533,0,2772996.0979805,53518540.6555328,0,0,1601900.74655533,2772996.0979805,53518540.6555328
"41016",3252285.69215775,15842714.3079338,0,0,0,0,3252285.69215775,15842714.3079338,0
"41017",15224000.7656212,20724436.7342911,0,0,0,0,15224000.7656212,20724436.7342911,0
"41018",42908008.5821152,22732424.844883,0,1709254.07281113,0,0,42908008.5821152,24441678.9176941,0
"41019",89544511.3345985,58172815.6560478,0,3904235.50965881,0,0,89544511.3345985,62077051.1657066,0
"41020",23773885.6502495,2996236.80252457,0,8711440.04712677,0,0,23773885.6502495,8041728.47109985,3665948.37855148
"41021",7067058.94525146,0,0,100128.55475235,0,0,7067058.94525146,100128.55475235,0
"41022",23547986.9885864,16657583.4929314,0,12236304.5185204,0,0,23547986.9885864,28893888.0114517,0
"41023",0,0,90845.2320022583,86108529.7680359,0,0,0,90845.2320022583,86108529.7680359
"41024",4814026.91827393,18034410.5818253,0,0,0,0,4814026.91827393,18034410.5818253,0
"41025",71733723.0233879,10540939.1499367,0,10739400.3267288,0,0,71733723.0233879,21280339.4766655,0
"41026",10282157.6014137,26152217.3983459,0,0,0,0,10282157.6014137,26152217.3983459,0
"41027",8936091.35362625,7807953.96334076,0,19477204.6831093,0,0,8936091.35362625,22355112.4982185,4930046.14823151
"41028",12552177.3312378,1017443.80623245,0,11440378.862545,0,0,12552177.3312378,9790928.48477173,2666894.18400574
"41029",11800812.8018112,28550437.1982269,0,0,0,0,11800812.8018112,28550437.1982269,0
"41030",7420542.20240784,30110082.7974358,0,0,0,0,7420542.20240784,30110082.7974358,0
"41033",0,135873.658603668,0,2601001.34137344,0,0,0,135873.658603668,2601001.34137344
"41034",0,0,0,41462187.5000763,0,0,0,0,41462187.5000763
"41035",46239550.1654205,4653089.32525253,0,3904235.50965881,0,0,46239550.1654205,8557324.83491135,0
"41037",0,0,449706.891342163,17032480.608654,0,0,0,449706.891342163,17032480.608654
"42001",34594962.4282112,6711005.99789047,14293856.1313858,56077987.9424019,0,0,34594962.4282112,21004862.1292763,56077987.9424019
"42003",0,81853178.1398735,18023384.3601418,0,0,0,0,99876562.5000153,0
"42004",36314030.5873146,26173175.5133667,28703150.110508,943517456.289127,0,0,36314030.5873146,54876325.6238747,943517456.289127
"42005",0,0,0,53456250.0000076,0,0,0,0,53456250.0000076
"42006",599915.463260651,0,2067281.47358322,73174678.0632133,0,0,599915.463260651,2067281.47358322,73174678.0632133
"42007",0,0,0,57450312.5000153,0,0,0,0,57450312.5000153
"42008",0,0,0,74332187.499897,0,0,0,0,74332187.499897
"42009",0,0,0,72061874.9999008,0,0,0,0,72061874.9999008
"42010",3636731.55710602,0,2038575.29634476,334235630.646374,0,0,3636731.55710602,2038575.29634476,334235630.646374
"42011",11355767.6917992,1138367.95506287,4739722.59539795,38020204.2576523,0,0,11355767.6917992,5878090.55046082,38020204.2576523
"42012",0,0,0,186160000.000172,0,0,0,0,186160000.000172
"42014",33304944.7303505,40342914.9037628,12370404.8752136,16362672.9906616,0,0,33304944.7303505,52713319.7789764,16362672.9906616
"42015",0,0,4319712.67217636,45826224.827816,0,0,0,4319712.67217636,45826224.827816
"42016",0,0,0,234166562.499733,0,0,0,0,234166562.499733
"42017",13997633.1648369,336791.463275909,2995887.87198639,0,0,0,13997633.1648369,3332679.3352623,0
"42018",12252608.3886147,13885702.4380875,1132634.99621201,17959366.6771545,0,0,12252608.3886147,15018337.4342995,17959366.6771545
"42019",10961548.1572227,3162826.84270859,0,0,0,0,10961548.1572227,3162826.84270859,0
"42020",5931090.17737579,7165277.15403366,568646.684532166,5940923.48399353,0,0,5931090.17737579,7733923.83856583,5940923.48399353
"42023",24123117.2318382,16319986.7909737,6205392.00673676,364584316.470242,0,0,24123117.2318382,22525378.7977104,364584316.470242
"42024",0,0,4319712.67217636,474112162.328259,0,0,0,4319712.67217636,474112162.328259
"42025",2405208.49394608,0,2807172.68665695,50750118.8193741,0,0,2405208.49394608,2807172.68665695,50750118.8193741
"42026",0,0,0,61126562.4999809,0,0,0,0,61126562.4999809
"42027",0,0,4319712.67217636,118038099.827797,0,0,0,4319712.67217636,118038099.827797
"42029",24272935.1140022,8533499.25721359,20619064.0253067,924990126.603718,0,0,24272935.1140022,29152563.2825203,924990126.603718
"42030",0,0,0,27438124.9999809,0,0,0,0,27438124.9999809
"43001",60103612.2145119,335417894.906086,19803410.537899,1236005707.34195,0,0,60103612.2145119,328730544.887451,1262496467.89849
"43003",48446680.2253342,233003534.520527,8718793.01710129,1169276304.73745,0,0,48446680.2253342,215231566.981094,1195767065.29398
"43004",0,2668448.57690048,0,162544363.923035,0,0,0,2668448.57690048,162544363.923035
"43005",736511.090385437,88654342.3894997,8645.04572296143,237066438.974632,0,0,736511.090385437,88662987.4352226,237066438.974632
"43006",36952542.8096046,83697111.8043022,0,94980032.8861542,0,0,36952542.8096046,57206351.2477684,121470793.442688
"43007",355373012.599216,251254712.253601,1905872.48572159,453551715.161366,0,0,355373012.599216,107952347.090935,598759952.809753
"43008",965336.387348175,44932057.3433151,0,402271981.269417,0,0,965336.387348175,44932057.3433151,402271981.269417
"43009",300661698.106709,192528769.650333,0,25555157.2430534,0,0,300661698.106709,45174793.5023575,172909133.391029
"43010",0,0,241057.132545471,94596442.8672066,0,0,0,241057.132545471,94596442.8672066
"43011",0,3539576.43274689,0,102008548.567139,0,0,0,3539576.43274689,102008548.567139
"43012",965336.387348175,42494628.9567719,0,70548159.6559486,0,0,965336.387348175,42494628.9567719,70548159.6559486
"43013",0,9963657.68717575,3074467.3127594,0,0,0,0,13038124.9999352,0
"43014",0,53389158.1391563,8645.04572296143,32424696.8150635,0,0,0,53397803.1848793,32424696.8150635
"43017",736511.090385437,35265184.2503433,0,48629242.1594543,0,0,736511.090385437,35265184.2503433,48629242.1594543
"43018",8523292.47263336,286973.266197205,1905872.48572159,160162611.775433,0,0,8523292.47263336,2192845.75191879,160162611.775433
"43019",14117701.333744,8498278.49065018,0,7785895.17558289,0,0,14117701.333744,7702157.1681366,8582016.49809647
"43021",60103612.2145119,394648142.197449,21545350.74646,1236005707.34195,0,0,60103612.2145119,389702732.387375,1262496467.89849
"43022",25690577.1582718,85518821.8300514,7823329.65200806,30107583.8599396,0,0,25690577.1582718,93342151.4820595,30107583.8599396
"43023",0,3539576.43274689,0,101895736.067135,0,0,0,3539576.43274689,101895736.067135
"43024",965336.387348175,44932057.3433151,0,208542606.269318,0,0,965336.387348175,44932057.3433151,208542606.269318
